,row,label
1424,"Em janeiro o meu computador deu um problema e como estava no prazo de garantia eu enviei para a assistência e foi me retornado que havia sido feito um reparo na placa mãe. Agora em maio o meu computador retornou a ter os mesmos problemas, levei para um técnico e ele afirmou que o problema era novamente na placa mãe, mas dessa vez a minha garantia acabou (durou até o dia 22/04). Gostaria de saber se não tenho nenhum direito considerando que em menos de 6 meses de retorno da assistencia voltou a apresentar o mesmo problema",1
1425,A loja não conseguiu  .,1
1426,PE03EMTK,1
1427,Preciso de netbook simples,1
1428,conseguiu ver?,1
1429,"Obrigada. Amanhã verei. Pois hoje já não aguento mais. Desde as 14.00 hrs tentando e telefonando pra loja,  pro vendedor e ninguém consegue. Talvez  tenha que trocar. Obrigada.",2
1430,É  o jeito,1
1431,"Não conseguimos os números.  Está no verso, ou na cx, ou onde ficam estes números?",1
1432,"Não, obrigado! Prefiro fazer o serviço em outro lugar, pois sei que o da lenovo não resolve efetivamente o problema.",2
1433,"Olá, quero identificar o tamanho da tela",1
1434,Cadê meu notebook?,1
1435,Alterar endereço de entrega,1
1436,e agora?,1
1437,Oi pessoal da lenovo esqueceram de mencionar o número da minha casa q é 90 para entregar o produto da manutenção garantia,1
1438,aparece uma imagem cinza com as letras 'ABC',1
1439,toda vez q aperto a tecla caps lock,1
1440,"Meu unico feedback é que esse é o PIOR serviço de suporte que eu já tive o desprazer de receber. Peças em falta, serviço com valor desproporcional a demanda (apenas colocar o parafuso na parte traseira do computador!) além de ser extremamente demorado e confuso. Resultado: meus problemas não foram resolvidos e eu estou tendo que apelar a vias alternativas para resolver. E duas coisas são certas: 1- eu não comprarei outro produto Lenovo novamente. 2- Eu NÃO vou recomendar qualquer produto lenovo pra ninguém novamente.",2
1441,😑,1
1442,S/N PE03FDXR,1
1443,Consegui fazer o backup dos arquivos agora.,1
1444,"parece ser algo da lenovo, e antes não aparecia",1
1445,PEO3VACD,1
1446,"Olá, tudo bem? Gostaria de saber onde posso comprar um carregador para o notebook Ideapad 320, pois acabei perdendo o meu!! Obrigado!!",1
1447,Perdi meu carregador,1
1448,-,1
1449,tentar novamente,1
1450,Configuração 256GB SSD i7 12GB,1
1451,Estou querendo saber como faço para conectar o notebook  na tv,1
1452,PE03G10M,1
1453,Queria saber se vcs tem a bateria do moto z play para vender,1
1454,Ficou agendado de entrarem em contato comigo mas não me ligaram,1
1455,Ainda estou tendo problemas com o computador,1
1456,Computador nao inicia,1
1457,Não posso perder arquivos,1
1458,"meu notebook da lenovo esta na garantia e e tem menos de uma semana e deu problema , queria saber qual o telefone para contato",1
1459,Lê novo k 10,1
1460,Vibe k5,1
1461,Parou de fabricar?,1
1462,Não encontro o celular que quero comprar,1
1463,okay,1
1464,1/7/2014,1
1465,"ola ,estou com problemas em encontrar uma assistencia tecnica autorizada em porto alegre,voce me recomendaria alguma ?",1
1466,comprei um notebook de modelo ideapad 33015 IKB e gostaria de saber quanto tempo a bateria deveria durar,1
1467,"Olá,   Adquiri um Moto G6 e estava adorando. Muito funcional e rápido, mas após a atualização do Android para o 9 (Pie), ele ficou muito lento, trava constantemente e demora para abrir os aplicativos. Já formatei duas vezes e continua da mesma maneira.  Gostaria de saber como proceder para corrigir tal problema. Não posso ficar com o celular travando por tudo.",1
1468,queria atualizar MEU NOTBOOK,1
1469,PRA NOVA VERSAO,1
1470,Lenovo 330s i7,1
1471,QUERIA ATUALIZAR PRA O WINDOWS 10,1
1472,Saie,1
1473,Sair,1
1474,boa  noite,1
1475,comprei um lenovo ha 1 mes e esta muito lento,1
1476,"Sim , vcs disseram q era p esperar até 1 % . Aí eu reinicie a máquina.",1
1477,E desfez Td,1
1478,preciso de um notebook,1
1479,"Ola, meu notebook q foi pra concerto na garantia ainda esta na fabrica e o prazo pra retorno de 20 dias acaba dia 5...como vai ficar?",1
1480,meu notebook é um ideapad 320 15lkb fhd i3-6006U/4GB/1TB/W10,1
1481,mano to falando com um bot,1
1482,que ódio,2
1483,"eu queria saber como aumentar a memória ram desse notebook que falei, e até quanto consigo aumentar, se consigo por um hd (o que já tem) mais 1 ssd",1
1484,Gostaria do preço do Lenovo 13”,1
1485,Como faço para revender equipamentos,1
1486,Vendas,1
1487,"Boa noite , Sim ainda está com problemas 😭",2
1488,Não é tablet,1
1489,"Segue os dados que Vocês pediram para envio do equipamento para a fábrica, por conta dos problemas nas portas USB:  Nome completo: Camila Santos de Oliveira CPF: 42608102867 DATA DE NASCIMENTO: 04/02/1994 TELEFONE DE CONTATO: (11)95222-0996 E-MAIL: camilasto.oliveira @gmail.com CEP e ENDEREÇO: 08570-320 Rua Casemiro de Abreu 125 vila Maria Augusta -Itaquaquecetuba -SP  NÚMERO DE SÉRIE DO EQUIPAMENTO: PE03H705 Número de serie, esta atrás do equipamento, na etiqueta começa com S/N: PE03H705  Valor pago, pelo o equipamento: 1.599,00 Possui BACKUP dos arquivos? Não",1
1490,PE03H705,1
1491,"oi, sim. Vcs tem o Lenovo com a tela de 13'?",1
1492,Ok. Obrigada.,0
1493,qual a diferenca do graficos,1
1494,quero saber a diferenca dos GRAFICO,1
1495,siiiiimmmmmmmmmmmmmmmm,1
1496,"não estou conseguindo ajustar o brilho do meu notebook, nem através da teclas de ajuste e nem através do menu de ajustes",1
1497,PE03Y744,1
1498,Está faltando o número da minha casa,1
1499,E Alcides Maia 65,1
1500,No site existe a possibilidade de pagamento em boleto,1
1501,Qual o prazo de entrega p CEP 22.060-001?,1
1502,"já faz muitos anos mas no momento estou com problemas para encontrar peças de reposição como por exemplo fonte carregadora e bateria, sem contar danos sofridos no noteboock ao longo dos anos.",1
1503,Bom dia! Eu to tentando comprar a garantia estendida para o meu notebook de série PE03B39Y e não to conseguindo pelo site,1
1504,5000279352,1
1505,"Quero saber seu meu PC que foi mandado para reparo, já me foi enviado!",1
1506,PRECISO DO CARREGADOR PARA ESSE MODELO LENOVO,1
1507,ADLX45NLC3B,1
1508,Se está na bios eu posso reinstalar o sistema que ele reconhece sozinho e valida o windows?,1
1509,Gostaria de saber qual carregador de bateria posso comprar para o notebook Lenovo g400s,1
1510,"A BATERIA DO APARELHO, NÃO ESTÁ ARMAZENANDO ENERGIA.",1
1511,"no caso eu vou apagar o sistema, instalar outro que me convém e depois voltar no windows10, é só apertar nesse botão que o sistema vai reinstalar?",1
1512,Dúvidas na compra do modelos y530,1
1513,"O APARELHO SÓ LIGA, SE O CARREGADOR ESTIVER CONECTADO NA TOMADA.",1
1514,Desculpa perguntar tanto mas é q realmente é uma decisão cara. Mas um computador q seria p gráficos mais pesados ele não constantemente fica ligado à tomada?,1
1515,4334383807,1
1516,consigo colocar 16gb no notebook X250?,1
1517,o modelo m920q ele aceita colocar mais memoria ram?,1
1518,qual é o horario de atendimento de vocês?,1
1519,Ok. Obrigado pela informação! 😊,0
1520,"Primeiro que venda casada é crime no Brasil. Então eu gostaria do estorno. Se eu não posso obter o estorno eu quero minha licença digital do windows 10. O computador é meu, se eu quero quebrar é problema meu, se eu quero trocar o sistema é problema meu. Eu não quero ficar dependente da garantia pra instalar um sistema, e quando a garantia acabar como faço, uso windows pirata ou pago denovo?",2
1521,Ola..bom dia...,1
1522,Estou com problemas na minha bateria e gostaria de trocá-la ou repará-la,1
1523,PE03MENC,1
1524,darei um print da tela hoje à noite. No momento não estou com o meu notebook,1
1525,Bom dia Lenovo!,1
1526,me chamo Matheus e estamos procurando um servidor de arquivos para nosso escritorio,1
1527,same me indicar algum servidor de pequeno porte,1
1528,algo mais em conta tambem,1
1529,lentidao e trava com tudo,1
1530,Comprar apenas o carregador,1
1531,Como posso lhe enviar?,1
1532,Solicitamos um orçamento e não foi nos enviado por e-mail.,1
1533,Quero comprar.,1
1534,bom dia não estar desativando o mouse touch,1
1535,meu carregador quebrou,1
1536,Tá,1
1537,carregador de notebook,1
1538,OLA POSSUIEM NOTBCK SEM SISTEMA OPERACIONAL?,1
1539,Notebook foi para assistencia,1
1540,"Gostaria de saber se o ideapad 330s com Rayzen 7, possui o mesmo slot PCIe, que está disponível na versão Intel para uso da memória Optane?",1
1541,Vai caga,2
1542,Quebrou o plástico da carcaça do meu Notebook,1
1543,"Bom dia,",1
1544,Estou procurando o modelo de notebook Yoga,1
1545,"sim, me interessa",1
1546,qual é o preço?,1
1547,e onde posso fazer o reparo?,1
1548,Procuro notebook yoga,1
1549,de preferencia com SSD,1
1550,Eu não consegui realizar a postagem do produto pois a loja ainda não emitiu a segunda via da nota fiscal de compra,1
1551,"certo, mas modelo já com SSD teria?",1
1552,"Então, entrei em contato com a lenovo ontem",1
1553,comprando no site quanto tempo para chegar ?,1
1554,Ele não liga. Não sai dessa tela,1
1555,Meu senhor kkkkk,1
1556,Eu gostaria de saber a previsão de entrega do pedido 4334382707,1
1557,muito obrigada!,0
1558,Já enviei,1
1559,???????,1
1560,PE03MMGQ,1
1561,Meu notebook Lenovo IdeaPad foi pro reparo na fábrica pois estava com um problema no teclado. Acompanhando o rastreamento vi que ele ficou na Receita Estadual em Fortaleza. Como faço pra receber meu notebook de volta??,1
1562,Comprar fonte para Lenovo ideapad 320,1
1563,Como faço?,1
1564,Estou no serviço,1
1565,"está funcionando perfeitamente, só a tela manchada",1
1566,NÃO,1
1567,qual o valor?,1
1568,Bom Dia,1
1569,Amigo!  Sabe informar que atende a Petrobras?,1
1570,pc,1
1571,Preciso da carcaça completa do notebook lnv 4030,1
1572,"Neste momento estou fora do escritório, assim que retornar farei os teste e farei um feedback",1
1573,"na primeira opção, nada ocorreu",1
1574,"na segunda, após pressionar a flechinha, ele ligou normalmente",1
1575,Tem autorizada ou revendedor de notebook leno aqui em fortaleza?,1
1576,agora eu pressiono o botão power para desligar e nada ocorre. Acedito que o defeito seja nesse botão,1
1577,Vocês tem a placa Lenovo 5B20N00231 MB L 80WK WIN I7-7700 G0 4G BL para que eu possa comprar ?,1
1578,Veja que não estou pedindo nada fora do razoável,1
1579,"Opa, realizei sim =(",1
1580,não resolveu,1
1581,PE03LDV4 MTM-80YH0007BR,1
1582,"hmm, eu realizei a drenagem de bateria, e também pediram pra verificar algo na bios",1
1583,mas desconectar o carregador na tela da BIOS acho que não,1
1584,vou fazer,1
1585,Comprei agora. Demora pra ligar,1
1586,3654,1
1587,é só chegar na tela da bios e desconectar? ou tem algum procedimento,1
1588,Demorando pra ligar,1
1589,"QUANDO CLICKO EM LENOVO VANTAGE, ABRE UMA JANELA DIZENDO QUE O SERVIDOR ENCONTROU UM PROBLEMA.",1
1590,entrei na bios e ficou assim,1
1591,3657,1
1592,correto,1
1593,o notebook está caindo alguns parafusos,1
1594,ele nunca foi aberto,1
1595,está rosa,1
1596,"thiago henrique dos santos minotto, cpf 729.781.121-15, av. professor joao fiusa, 1655, ap. 172, cep 14020-523, data de nascimento: 25/11/1986, valor pago:",1
1597,e está em boas condições,1
1598,"2,584.47",1
1599,8888888,1
1600,"Olá, boa tarde!",1
1601,"não tem assitencia técnica autorizada , aqui na minha região?",1
1602,Campo Grande - MS,1
1603,Onde posso levar um notebook Lenovo para reparo?,1
1604,thminotto@hotmail.com,1
1605,16 99962-7676,1
1606,estou sem o equipamento agora,1
1607,"Não consigo identificar, pois está apagado",1
1608,BOA TARDE,1
1609,retornar,1
1610,Lenovo B330 15' - Preto Cod. Produto:  81M10005BR,1
1611,QUERO APENAS CATLOGO DESSE PRODUTO,1
1612,"Olá, boa tarde! Estou fazendo um teste....obirgada!",1
1613,"sim, na parte de baixo",1
1614,"ok, vou providenciar essas informações que estão na nota, e como faço pra mandar pra vocês ?",1
1615,Só a carcaça que quebrou,1
1616,"APÓS VERIFICAR SE HÁ ATUALIZAÇÕES. ABRIU OUTRA JANELA DIZENDO, QUE HOUVE ALGUNS PROBLEMAS AO INSTALAR ATUALIZAÇÕES, MAS TENTAREMOS NOVAMENTE MAIS TARDE!",1
1617,Ok.,1
1618,"não estou de posse da nota , e a menina está na escola agora, eu posso entrar em contato com vocês em outra hora pra fazer esse cadastro ?",1
1619,"Prezados, Favor, informar se vocês tem um notebook com as seguintes referências:",1
1620,o computador está fora de linha?,1
1621,"i5, 8gb, 8ª geração, bluetooth,  tela touch, teclado luminoso, com caneta , 14 polegadas, 2 em 1 (dobra 360º)",1
1622,Alguem?,1
1623,Quero um Cabo Flat,1
1624,"Jéssica: Oi, meu nome é Jéssica. Em que posso ajudá-lo?   Jéssica: Boa tarde Maria  Jéssica: Tudo bom?  maria souza: Gostaria de saber por por que não reconhece o leitor de cartão?  maria souza: Boa Tarde  Jéssica: Podemos ver sim  Jéssica: É seu primeiro contato com o suporte?  maria souza: Exatamente.  Jéssica: Tudo bem Mah,antes de te ajudar com o problema no cartão , vou precisar fazer um cadastro tá :)  Jéssica: O notebook é seu?  Jéssica: Maria?  maria souza: é  maria souza: O que precisas para fazer o cadastro?  Jéssica: Nome completo, cpf,data de nascimento, e-mail, telefone de contato e endereço com cep   Jéssica: :)  maria souza: Maria Eunice Franklin de Souza - 08/05/1964 - 393.125.184-53 - mefsouza@gmail.com - (84) 99992-7271  Jéssica: Endereço com cep? =D   Jéssica: E telefone  maria souza: 59040-000  Você desconectou-se.",1
1625,Estava em contato com esta pessoa,1
1626,Modelo do Notebook Ideapad 320,1
1627,Como consigo um cabo flat da tela dele,1
1628,Estou em Fortaleza-CE,1
1629,SIM,1
1630,Tem alguma loja ou autorizada de vcs aqui?,1
1631,Gostaria de saber quando Chega o modelo ideapad 330s 15.6. AMD,1
1632,"Maria Rosimeire de Souza, 35086467268, 76808286 e rua Monte Azul, 1851, bairro Conceição, 30/08/1998 e R$ 2400",1
1633,meu note não reconhece o cartão de memória.,1
1634,rosesouza34@hotmail.com,1
1635,993126565 ou 992571723,1
1636,PE031Z86,1
1637,69,1
1638,438wj,1
1639,Boa tarde. A linha TS 150 tem raid 1 ou 0 por hardware?,1
1640,OK.,1
1641,peo438wj,1
1642,Número de Série: PE043BWJ Modelo de tipo de máquina: 81JM0002BR,1
1643,sansug,1
1644,microSD,1
1645,JÁ PODEMOS COMEÇAR!,1
1646,E este outro,1
1647,Sn PE0329z6,1
1648,ScanDisk Apspter micro SD,1
1649,e como faco?,1
1650,30/08/1970***,1
1651,gostaria de saber se tens um acessório que adapte a gaveta de dvd para instalar um hdd,1
1652,Quero saber sobre o reparo do meu notebook,1
1653,Nao consigo encontrar,1
1654,Não consigo,1
1655,Estou sem a nota fiscal aqui,1
1656,Vou procurar a foto,1
1657,A falta de suporte físico aqui é um agravante,2
1658,Até que horas vocês atendem por aqui?,1
1659,"Olá, tudo bem com vocês?",1
1660,Sou da equipe BePhotopro (www.bephotopro.com) e gostaria de saber qual o melhor canal/e-mail da Lenovo para entrarmos em contato sobre uma proposta de Parceria.,1
1661,"Ainda pretendo me dirigir ao Procon, não é no justo que um produto novo apresente tantos travamentos",2
1662,"Olá, boa tarde",1
1663,formatar meu notebook,1
1664,Reinstalar meu pc,1
1665,Fiz as orientações e continua com o mesmo problema.,1
1666,Intel Chipset Driver,1
1667,"Ola, tudo bem?",1
1668,S/N: PE02PVE3 MTM: 80UH0000BR,1
1669,estou com problemas no carregador do meu notebook,1
1670,"Eu preciso reinstalar o meu notebook, fazer a formatação e tudo mais",1
1671,Dai precisava da mídia de instalação do windows,1
1672,Gostaria de saber como conseguir,1
1673,"Ok, eu queria saber se vocês verificam outras coisas no notebook",1
1674,Vou correndo pra casa quando largar e tentamos fazer alguns dos procedimentos que você sugere,1
1675,"parece que esta com mal contato, tenho que colocar e tirar da tomada diversas vezes para funcionar",1
1676,Agradeço o retorno! (Eu tava surtando com a 'Jishu',2
1677,"Passe-me as orientações corretas, enquanto irei almoçar.",1
1678,Não consigo rastrear meu equipamento que foi enviado por vocês,1
1679,"entrei em contato com a garantia estendida, e eles nao cobrem acessorios",1
